"period","model","threshold","false_positive_weight","outcome_prevalence","action","true_positive_definition","false_positive_definition","TP","FP","FN","TN","net_benefit","net_benefit_all","net_benefit_none","standardized_net_benefit","race_ethnicity_group"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.72,2.57142857142857,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1157,227,512,341,0.256274347020883,0.0931732549971263,0,0.343490541812891,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.73,2.7037037037037,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1112,206,557,362,0.248116690673687,0.0595870792562792,0,0.332556642922131,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.74,2.84615384615385,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1059,184,610,384,0.239297135586809,0.0234173515353667,0,0.320735585564825,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.75,3,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1002,162,667,406,0.230666070630308,-0.0156459544032186,0,0.309167165967645,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.76,3.16666666666667,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",943,143,726,425,0.219117866189838,-0.0579645358366861,0,0.293688835630118,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.77,3.34782608695652,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",890,116,779,452,0.224252201123399,-0.103962993916542,0,0.30057050563993,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.78,3.54545454545455,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",841,99,828,469,0.21904336164506,-0.154143130003658,0,0.293588975434392,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.79,3.76190476190476,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",793,91,876,477,0.201460289077634,-0.209102326670499,0,0.27002196924306,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.8,4,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",726,82,943,486,0.177916852928029,-0.269557443004024,0,0.238466147393649,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.81,4.26315789473684,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",678,76,991,492,0.158247653106839,-0.336376255793709,0,0.212103055721989,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.82,4.55555555555556,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",639,59,1030,509,0.16549942879849,-0.410619381115582,0,0.221822781439318,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.83,4.88235294117647,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",589,55,1080,513,0.143259091745773,-0.49359699176944,0,0.192013533993585,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.84,5.25,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",548,47,1121,521,0.134666964684846,-0.58694680375503,0,0.180497303774715,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.85,5.66666666666667,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",499,44,1170,524,0.111607808076293,-0.692743257338699,0,0.149590573197523,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.86,6.14285714285715,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",457,39,1212,529,0.0971965004150967,-0.813653490005749,0,0.130274758195669,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.87,6.6923076923077,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",393,36,1276,532,0.067982531549809,-0.953165296929268,0,0.0911185878232012,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.88,7.33333333333334,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",345,31,1324,537,0.0526002086127253,-1.11592907167337,0,0.0705012981825443,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.89,8.0909090909091,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",305,29,1364,539,0.0314544641768601,-1.30828626000732,0,0.0421591589955878,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.9,9,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",265,23,1404,545,0.0259275815824765,-1.53911488600805,0,0.0347513481126423,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.2,0.25,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1669,568,0,0,0.682610639248994,0.682610639248994,0,0.914919113241462,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.21,0.265822784810127,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1669,568,0,0,0.678593052404045,0.678593052404045,0,0.909534246990922,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.22,0.282051282051282,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1669,568,0,0,0.674472450511789,0.674472450511789,0,0.904011307246778,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.23,0.298701298701299,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1669,568,0,0,0.670244819998955,0.670244819998955,0,0.898344914522266,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.24,0.315789473684211,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1668,568,1,0,0.665458908782909,0.665905936051573,0,0.891930245025386,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.25,0.333333333333333,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1667,568,2,0,0.660557293994934,0.66145134853226,0,0.885360495306571,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.26,0.351351351351351,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1667,568,2,0,0.655982312218343,0.656876366755669,0,0.879228539504154,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.27,0.36986301369863,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1667,568,2,0,0.65128198847527,0.652176043012596,0,0.872928584912629,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.28,0.388888888888889,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1667,568,2,0,0.646451100183778,0.647345154721105,0,0.866453631582451,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.29,0.408450704225352,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1666,567,3,1,0.641219691865992,0.642378185069289,0,0.859441851829973,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.3,0.428571428571429,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1666,567,3,1,0.636119803308002,0.63726930199885,0,0.852606351108448,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.31,0.449275362318841,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1666,567,3,1,0.630872091893258,0.632012335361153,0,0.845572719931227,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.32,0.470588235294118,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1666,566,3,2,0.625680401798627,0.62660075205764,0,0.83861417544849,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.33,0.492537313432836,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1666,566,3,2,0.62012690236791,0.621027628954023,0,0.831170689393059,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.34,0.515151515151515,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1666,566,3,2,0.614405115075656,0.615285623332114,0,0.82350164315413,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.35,0.538461538461538,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1666,565,3,3,0.608747979780613,0.609366940614147,0,0.815919251509425,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.36,0.5625,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1666,565,3,3,0.602676575771122,0.603263299061243,0,0.807781605751947,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.37,0.587301587301587,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1666,565,3,3,0.596412428777203,0.596965891109834,0,0.799385622033915,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.38,0.612903225806452,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1666,564,3,4,0.590220196980403,0.590465340966444,0,0.79108602794797,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.39,0.639344262295082,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1665,563,4,5,0.583392570553361,0.583751658031468,0,0.781934799477453,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.4,0.666666666666667,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1665,560,4,8,0.577410222023543,0.576814185665325,0,0.773916516876373,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.41,0.694915254237288,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1663,559,6,9,0.569755195744907,0.569641544744399,0,0.763656304901951,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.42,0.724137931034483,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1662,558,7,10,0.562329474511738,0.562221571377923,0,0.753703435879424,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.43,0.754385964912281,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1661,555,8,13,0.555349034185822,0.554541248068764,0,0.744347387341932,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.44,0.785714285714286,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1660,555,9,13,0.547129446324797,0.546586627498563,0,0.733330480184884,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.45,0.818181818181818,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1658,548,11,20,0.540740439712277,0.538342747998537,0,0.724767144179966,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.46,0.851851851851852,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1657,547,12,21,0.532426033543602,0.529793539628139,0,0.713623149812485,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.47,0.886792452830189,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1655,543,14,25,0.524573848061336,0.520921719621123,0,0.703098680714924,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.48,0.923076923076923,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1653,538,16,30,0.516935456139748,0.511708675767683,0,0.692860764160944,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.49,0.96078431372549,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1648,534,21,34,0.50734965421126,0.502134336076854,0,0.680012688118987,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.5,1,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1644,533,25,35,0.496647295485025,0.492177022798391,0,0.665668064709407,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.51,1.04081632653061,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1639,530,30,38,0.486082855135796,0.481813288569786,0,0.651508296548098,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.52,1.08333333333333,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1633,527,36,41,0.474780211592907,0.471017732081657,0,0.636359097263831,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.53,1.12765957446809,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1629,521,40,47,0.465574144703678,0.459762790211054,0,0.624019989036625,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.54,1.17391304347826,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1619,515,50,53,0.453480010106703,0.448018503041729,0,0.6078099356553,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.55,1.22222222222222,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1615,508,54,60,0.444394774747926,0.435752247553767,0,0.595632780773584,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.56,1.27272727272727,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1607,502,62,66,0.432763034908766,0.422928434998171,0,0.580042485974182,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.57,1.32558139534884,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1593,493,76,75,0.419976920917757,0.40950816604464,0,0.56290495631697,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.58,1.38095238095238,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1581,482,88,86,0.409200246929348,0.395448836664751,0,0.548460726411595,"NH_Multiracial"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.59,1.4390243902439,0.746088511399195,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",1567,470,102,98,0.398148652921487,0.380703686339501,0,0.533648014730597,"NH_Multiracial"
